Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,Vehicle Type_bus,Vehicle Type_car,Vehicle Type_motorcycle,Vehicle Type_truck,Fuel Type_diesel,Fuel Type_electric,Fuel Type_hybrid,Fuel Type_petrol,Road Type_city,Road Type_highway,Road Type_rural,Traffic Conditions_free flow,Traffic Conditions_heavy,Traffic Conditions_moderate
4.535322111934421,10,51224,93.75751541143252,0.418845999637738,12.238305882966614,76.16999448659605,6.625020348370205,957.472822940984,414.5397271742567,1.3807368198989238,0.0675316789977961,0.05279620769376,0.0635204343723591,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2.0861696422592333,19,293996,99.580661402787,3.494970427395143,0.1864347406756756,61.84067039775916,14.479217084796687,974.6724777585224,401.12746722787824,1.2710202817117842,0.0888922656379933,0.0856475660200523,0.088995969999479,2,False,True,False,False,False,True,False,False,False,True,False,True,False,False
4.131198954454215,27,273076,119.33567638752017,2.4309568438595868,36.23647494517528,4.741197509417883,17.675515901782767,971.3639265439588,179.01302645940183,1.708525827018225,0.0876303860176528,0.0105749432691325,0.0950131553528791,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False
4.26632249104242,14,260346,51.43838614227221,0.9648059926592906,-9.00155656984156,62.22454141733581,17.749054033424283,962.6357608921562,280.51808304069124,1.7242728271361023,0.1237976663559646,0.0174256179761803,0.0993400716220964,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1.6460386678045429,3,295727,104.8913424167208,2.9629971934490955,17.75356146147662,62.10691987210546,9.047301400290644,976.4682961254096,390.0994499470284,0.5923298538870861,0.181526083730994,0.048222236708651,0.0446117076497625,2,False,False,False,True,True,False,False,False,False,True,False,True,False,False
3.738443624754333,14,250537,114.90473268202211,2.7230607590951807,8.642470435251614,43.9211257728802,5.132063158036551,1003.3973691811872,171.92873124633817,0.1861582524540154,0.1381779943558089,0.0455994606774018,0.0282555785137741,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False
4.81245993708876,21,178350,20.747297387360057,0.4439965090499786,13.052859774052289,65.77529908820343,12.115208575142724,1044.9513810182723,212.88260316764772,1.5915340603784216,0.1692938062715219,0.0516353075591734,0.0825761643715924,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False
3.3942574555868985,21,292009,57.53233068714391,3.2020638635857317,16.828252813944793,85.79145309982185,3.679260211818942,1042.226875987819,76.93856623055501,1.3395241526371546,0.0455529496725139,0.033809054499854,0.0719302747931471,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0.8629362072357587,25,143361,7.201298262730527,3.835774363152551,16.73743111332544,75.79868538980747,15.8119374430817,977.1713642115542,108.71986773348505,0.368584991217018,0.1694959937672472,0.0617789469310199,0.0778137829154175,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True
0.8470000392123194,13,85549,74.48688144290419,1.4327720385454843,0.1811831878216026,47.343420291927785,14.226897982999766,956.6209794092518,324.59915879120643,1.972523692977958,0.1430293559598918,0.0765229904101286,0.0427502617176027,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2.656552588644064,21,130768,69.76873882278797,3.437444309971538,23.985116145002166,26.22844983394411,15.912810486081368,1049.5633588502951,273.53804553836017,1.8592625726692869,0.0660327719713082,0.022133768152496,0.0300905384208765,1,False,False,False,True,False,True,False,False,False,True,False,False,True,False
5.616209155845266,0,44327,24.49515415958366,0.99859758504392,-9.042585440392694,47.78372964642149,8.665150168305384,997.640835283368,125.86579611479878,1.473941161932811,0.1801232855072053,0.0592051957311326,0.0800689458974502,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False
1.9891192539387657,25,113209,95.74833106729513,3.783644068558724,-8.940795289357164,94.59708360123258,11.148565997958906,1047.830104291338,53.2765411917478,0.2020478361894888,0.1363548958816594,0.0313031181529232,0.0500669603096996,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
4.098691182132773,8,196591,4.472246731624785,4.558870845613601,13.924367063915495,81.9986559006329,2.0545327299550897,1003.7642017805532,126.0649129198872,0.5053181427599834,0.0988753873934052,0.0897787995895023,0.0719685524399546,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1.9547945276052672,26,18409,96.74727889530683,2.209335619008235,17.095144013513796,2.7039689751496288,13.752912351992215,1038.6360820533655,387.3379795950645,0.7166866439918939,0.1438429446025617,0.0917675330710498,0.0885073988002816,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2.472683946229653,6,150589,3.197434939664085,1.2231103910580892,3.744474085013019,78.29632510107754,9.736773611166017,994.7220651852804,92.157038595379,0.2062181817280813,0.0112798934270381,0.0740199525944808,0.0409987171438309,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False
5.2098188659277165,22,15327,78.81945745636203,1.9958835109884991,17.583776681341675,17.05576379117757,10.184766040373102,1012.2023011044886,231.10221578391588,1.6720317954238852,0.0714482223390141,0.0250149800295763,0.0790990744971699,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False
4.590079499803724,10,55344,9.452341669788154,1.2503873632785845,15.805461649279504,57.11113330377712,16.93984297383257,1003.574031785527,157.45506306214156,0.2455744802429419,0.1575731616257255,0.0956833052189373,0.0507686133456918,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1.296076242028695,22,265815,30.14706231747876,0.0061968788318772,7.461027738632239,80.65175377799602,15.446422191776854,971.9877319095788,297.2284959939743,0.4902483847707205,0.1732125933225203,0.0765609589462034,0.0656265814575892,1,False,False,False,True,False,True,False,False,False,False,True,True,False,False
3.0292505091294557,1,201549,86.6296019174203,3.2522830590222256,22.588731827255828,56.12884229581992,10.703850822943222,1026.3798285102002,280.1985506669139,0.70594984377051,0.1620352959378699,0.0192326318018393,0.0845425725318993,1,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0.9516827709553752,1,91908,33.64857595504641,0.2126332098109845,37.89686082733846,40.38607260212446,7.102126535816038,955.4805573618122,492.3290923768107,0.7306778072235404,0.1489290524955056,0.0622707397917778,0.0368791261515702,2,False,False,False,True,False,False,False,True,True,False,False,False,True,False
3.3006287623356467,5,209074,61.34086184612817,1.051953701086155,14.540134721256774,32.126763677984485,8.928708841380544,986.241174589519,397.7960335112275,0.6036998888794509,0.1045407459155082,0.0656453909614281,0.0854647562272114,2,False,False,False,True,False,False,True,False,True,False,False,True,False,False
4.244656860845554,22,50756,109.82979234241373,3.612247780649105,29.30253796374901,30.510024058913533,7.015273424404132,1036.99027136075,472.2483043042954,1.9593382521853848,0.0460235401824843,0.0632908033927008,0.0284880572376856,2,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1.4162136427103882,18,176031,5.956122484389401,3.328625069578917,2.3798281786494826,83.7427504443026,3.032108334149981,1000.2683762685016,310.0812215580717,1.9255596337919705,0.0310522699234308,0.0581646535666846,0.0480348929382056,2,False,True,False,False,False,False,False,True,False,False,True,True,False,False
2.3022016823276616,28,159152,97.32957524828082,0.3666445602308282,28.097529675374066,82.50508979996076,12.915519496348336,957.7645477375104,382.00161415477146,1.2785682390088802,0.1855589381529067,0.0162624816950811,0.0347806470517653,2,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2.8687504526112164,19,286688,7.832639828218744,3.300273705395385,22.445297725099717,82.33766483069195,13.830300051614756,970.753025351136,452.7844583834208,0.3377154875789835,0.050051306101717,0.0276572253921863,0.0114650581753844,2,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5.581561328211459,13,76347,15.215381320401198,4.652874447878913,21.98488899641519,28.272901238305504,19.42420069076289,960.9639530057052,68.48195027752205,1.4426862776477087,0.056602677545464,0.0939104578648466,0.0110622445319631,0,False,False,True,False,False,False,True,False,False,False,True,True,False,False
5.964926080199413,27,18733,14.318292466705302,0.3725123450909157,34.65176702211138,79.89177712157736,9.114089515907024,977.763330696761,461.9525797294873,1.9533281498095223,0.1471349062019619,0.0794367124328687,0.027579524591886,2,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1.0335387547772026,2,48093,119.29227398528714,2.078441138383181,1.6675127476125855,3.663484157926644,19.945848255182,966.531183126431,145.2966366587715,1.9968371878915592,0.153614722648275,0.0609388473792674,0.0681537239172363,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False
4.757241202176039,6,178114,21.62235831978401,3.647169450570707,8.422505854547104,20.645626201468747,3.7419717101163874,1021.1950783425668,367.2572473218401,1.2715487304678683,0.0875557213997839,0.0626416851772985,0.0572678809355455,2,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2.7329651452921846,6,184588,107.61142155075218,3.338615015889567,-5.846627149450714,51.45029892716575,13.132616659611678,1015.942631090744,398.00340293526847,0.4583135977078919,0.0242593788085642,0.0368977155800259,0.0386778158514265,2,True,False,False,False,False,True,False,False,False,False,True,True,False,False
2.840782568393296,3,95595,118.9118595535865,1.1325527123474917,26.30599883846061,40.67461625985624,19.89537285936975,963.5078867072476,99.19670011745252,1.6801944181927195,0.1020467441409849,0.0390943312516903,0.0499572922699848,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4.722177861404518,28,37487,46.05417244947576,0.8153363874835318,32.19336426498059,11.1888256843791,12.806499387806811,994.4990832604616,478.8949588548714,1.28324869274912,0.1644174564986027,0.0216693728511666,0.0708183682653001,2,False,True,False,False,False,False,False,True,True,False,False,True,False,False
5.575817447156125,22,40849,75.72582522344226,3.92123502020466,10.29167518159015,4.172045985839212,9.047397916554388,979.5841579011084,466.9516248598389,0.95904476612397,0.177574097291726,0.0935716091477352,0.0900336696592387,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True
5.744828691413252,4,245730,93.49095045163352,4.781223276193983,7.841340923412975,61.11711361839096,10.30504601926892,983.7215969351688,344.5487511754268,0.3849488900911116,0.1335411421678628,0.0690468430390407,0.0333203661386227,2,False,True,False,False,False,False,True,False,False,True,False,True,False,False
3.801037447399268,16,76400,47.117409820345,3.8379173377141456,22.932592792826377,31.348128381143304,16.910222769672675,1007.5979767658602,119.8981143864182,0.555599430740454,0.1400694593601392,0.0341924307491768,0.0892149589505532,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True
2.6570300283626147,25,129120,19.417696859736875,4.816022410988751,-6.220476960533152,1.596173026166825,18.78220991573532,1039.8689045205426,304.7227522502111,1.1994682510326151,0.0145191941216375,0.0741456965480003,0.0469561468067888,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True
4.895255246465652,3,90930,52.05152925510734,3.0249771206852136,4.692094806815687,43.08946302573806,9.078530622961054,1039.7325017338633,204.86517923085748,0.5952448956742598,0.05049511745064,0.0867306778137483,0.0401257120797784,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False
2.1052071929639613,22,199969,92.62651740035336,4.645494303459586,8.310639926759187,30.676711614008056,15.447400566950265,991.3021496442155,468.8439511141862,1.0079690482349617,0.151933203459284,0.0730832873196681,0.0611743707643235,2,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3.7331849499342926,12,291162,93.69153152980836,3.4521784727244342,15.9295142015376,57.66073499221033,18.67376839710697,989.3195150612988,232.99508458235,1.4596053153977748,0.1107957118894351,0.0350938405985031,0.042040141706016,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True
2.6646079999293404,15,283175,27.6646550605096,4.544423751005433,13.828460973450472,92.98139601240445,5.642411513908272,1001.7975870916562,362.1872089127031,1.975988374735156,0.1215243101451357,0.0296210620784591,0.0361727440247819,2,False,True,False,False,True,False,False,False,False,True,False,True,False,False
4.214481583280956,15,196236,20.995876786889585,0.8079448398479538,0.4340211387313424,30.786633608663816,9.863211884667336,997.411500703618,336.65679626346736,0.1834323305820219,0.1639736407857396,0.0196378479211893,0.090993392831645,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False
2.050074347046236,1,243551,110.46728425204196,4.0778260787197445,17.039393693166623,99.7136518284381,19.90835109905678,956.1785023832824,171.95687366939418,1.6138637744354227,0.1372006575084862,0.0461840030433103,0.0464680511527269,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True
1.7962833178210942,17,16719,5.279883666997267,0.9837290047672624,36.29343454433849,8.604484731851535,7.069571304221281,1007.8749451552223,290.97357882607804,0.3429448607133221,0.0897807256253695,0.0933221988648052,0.0236338624246007,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False
5.574843250712273,0,271862,88.16861709181043,0.1371455097297863,-8.645605485143506,8.827816340042816,12.393759117553252,1008.473245966034,234.49107317446945,1.8927134372245056,0.1950633617351491,0.0279527302320097,0.0489122826233279,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1.329379151337592,17,56,5.5705662536104805,2.587930670214815,24.015328620233625,71.29599360045069,13.14063111514377,995.033740873288,218.58249848678955,1.5629251134087112,0.055934695026006,0.0532422201167684,0.0360266380091429,1,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3.430981120221645,25,243349,100.54800610331854,1.5912589028092217,21.23545136311544,74.86318102032227,3.082968538956845,991.3964743320196,438.8024555913876,0.8559211022150639,0.0745865399172512,0.0108953741022206,0.0561193394632068,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1.9484344714076465,29,146424,108.64977760033224,0.2176568089400893,36.22134773558312,42.287119533951824,16.132340510889666,1043.8945744784585,112.89125970100876,1.0739152808352166,0.1368449574893699,0.0859495994807113,0.0678400104810844,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0024358092934709,7,219420,35.69029490749188,4.901521893640797,22.26724702035409,28.60475966177689,8.258012185161325,1010.0824001808144,234.677276554096,1.3857353497756653,0.0540865308921062,0.0659216672769351,0.0113870439485571,1,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0.9872978551154172,10,262865,8.872277222003708,3.332330477449964,21.24213562405217,79.40020723932936,10.006468271366554,1031.6279440212766,53.03860397318064,1.1659422652924007,0.0822960621440616,0.0388464131167452,0.0808997861759895,0,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1.7111532149503024,23,40194,57.68214436169143,4.509060866077993,28.49028300491201,95.62389447097354,12.856849403356186,1045.3841064132512,167.8506456994966,1.9620877869040991,0.1413529532038355,0.0215170552701427,0.0521108845886437,1,False,False,False,True,False,False,False,True,False,False,True,True,False,False
5.307205843431201,23,177628,35.81556440945722,4.995412929359741,3.390297440983012,98.99018933012444,8.209693887422914,1031.0101689979415,329.786052777322,1.9973888439015717,0.0742352730988287,0.0667148883000902,0.0587740055804206,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True
2.2688894686805385,14,240455,50.056337137245485,1.9598336833554604,19.78661312161185,63.44540801861044,6.501649312941328,1044.2979572133308,89.38502290318112,0.2083884675761528,0.0208732275859808,0.0582863511753365,0.0223697172040133,0,False,False,True,False,True,False,False,False,False,False,True,True,False,False
5.742387686991537,15,79882,79.79825441864162,1.2736851436705758,15.971055468092295,74.01147319504457,10.92861456382286,1025.9293576832083,172.0315368012955,1.4829851902051092,0.1163982294998175,0.0985257181370708,0.0493461719551397,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False
3.824435923543807,16,196867,25.179124313846035,0.9194219634341438,11.923625332748674,82.22465950492574,6.935698683649667,967.0120521892998,446.1029694278084,1.5188860777553868,0.1563236480405655,0.0522381560054991,0.0542988009288347,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False
3.070393786797584,16,151944,42.83418834169037,2.575935538956713,-6.025641631526959,79.88698177595481,8.6825944772481,972.693042268022,361.3259065963018,1.601252334785633,0.1511418278258399,0.0242334866532825,0.0136942456510464,2,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3.816461940281165,11,205399,93.90749883512083,3.0304038875107877,4.631442900642067,99.33923028165589,2.168150177062796,969.3895250928332,81.62993871877984,1.8424515945079567,0.1280070706033249,0.0862708968455496,0.0258744953037433,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
3.4868316031765927,9,73072,77.2514339943386,2.362113680162624,3.999085699508474,81.04318522440563,16.89486122725808,982.2126089253117,496.5709152446942,1.2273985147797508,0.1553976280190928,0.0905137160587582,0.0430577139216726,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False
4.745636519538091,19,123919,39.15305893814864,1.936260074228412,26.21254785820005,66.25724292897357,8.234144505405048,985.4992795603904,475.3137169364868,0.5836321410621825,0.0478720089875144,0.0192584542421487,0.0261413866327021,2,False,False,False,True,False,False,False,True,True,False,False,True,False,False
2.2689795430588315,5,229358,79.71619203119143,0.8413628172956417,36.032806760521744,37.62159396669912,1.655680150764571,1031.1181978480606,113.7604376097107,1.3761704155187624,0.149451726771523,0.0844231075657722,0.0388347664753671,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
2.635862036321573,7,44537,91.837550747036,2.20929811905312,1.5393611438424308,59.79866065163444,15.800475016775827,986.0851965684258,464.840798393678,0.7136126340456286,0.0194864739629919,0.0335207121179505,0.0890680665537085,2,True,False,False,False,True,False,False,False,False,False,True,True,False,False
5.449290373172904,12,109254,71.09826971433449,0.4262156853953247,-6.268803055433705,88.03594504907358,0.3925062266656631,1022.7218677476344,297.47468917523,0.7508027401918242,0.1506100820657493,0.0584463641918607,0.066215875206059,1,False,False,False,True,False,True,False,False,True,False,False,True,False,False
5.721573868382109,1,231735,28.73961990012102,4.32523879443796,39.99784771843851,30.54800629089084,11.986924011223,1040.3816773685091,468.2214657870426,1.2646210258236883,0.0196342789283515,0.063380361824976,0.0594576673945798,2,True,False,False,False,True,False,False,False,False,False,True,False,False,True
5.441302782929667,28,72941,0.0294348614391681,0.234513260489797,24.56026650670274,3.0652554972682378,14.053275194596992,961.45534156089,485.6228461939958,0.6492061625974576,0.1565813116294863,0.0905515837985798,0.0860174497454674,2,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2.981129568578031,18,163277,96.34189283859376,1.903230308657773,34.32354234951287,32.71822078145139,3.824208150583692,950.0261252942948,362.10360604417855,1.4195621055211711,0.1781368589392381,0.0242010812806515,0.0312960857351185,2,False,False,False,True,False,True,False,False,False,False,True,False,False,True
4.857900615635785,21,221016,98.71602663793972,0.5006893452148425,-2.8060292068101864,96.02300589707151,2.6251885841682543,1038.8658595059137,181.08398196287092,1.7209208966028269,0.1675177283124047,0.0117726007976081,0.0978480687051162,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True
3.276945813165714,9,17645,83.71254016732344,3.874902497335391,30.03840205586844,79.40675712316192,2.2776605501880054,973.8256181674644,466.095863352863,1.972411112980164,0.076223692067105,0.0637099188432614,0.0297476357920616,2,True,False,False,False,False,True,False,False,False,False,True,False,True,False
3.3872072311597314,3,112661,9.189711764113657,1.5636848941396342,30.66618729940501,18.713988070566444,19.86659980346963,965.343775014336,308.0652975931079,0.4199564326911685,0.195275178392522,0.0666703406235983,0.0543121294882679,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1.8643365670978769,11,161503,70.22667450096554,0.565528063262774,-2.4255537004695427,1.2000975906958145,15.101736497808446,979.5208777045816,203.69366978229564,0.9651620350162518,0.1084984198260641,0.0968792680596852,0.0967356622702471,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False
3.8738775769442855,17,60914,98.52248055259288,2.6574564943225694,-1.929790995295214,66.91194148861663,6.254209407332594,968.6026107773844,257.01707597791267,1.5072683403713547,0.0820550887934392,0.0189951449624532,0.0400246559316025,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1.7679066683174094,6,17882,46.76019841297988,4.581385036147701,4.772560806090052,57.9008723839856,6.71115351093857,1029.3652003504612,232.79090876371825,1.197039095333808,0.1206396106703511,0.0467004295787366,0.0250349939257476,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True
2.524136435149408,19,209611,23.76008810643049,4.543224355596017,0.8393723817869887,8.298198092546215,12.972495092737804,1013.450801697332,470.8805057499641,0.222730803694784,0.0679373040443241,0.0740039428302334,0.0466524177330508,2,False,True,False,False,False,False,False,True,True,False,False,False,True,False
5.246157048423663,23,221714,70.51527566897649,1.2482552056639495,38.770495402829695,96.5996426435634,9.153439171002889,966.7304287795256,418.9248746788453,0.7612890206924917,0.043878372987528,0.0600408287770359,0.0309611027200182,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1.8767942078964472,23,144051,99.15679527610534,3.598298379801168,8.147191681821724,61.77932040718216,5.426802881245203,1008.3563774887926,64.11867880851776,1.6080904749530032,0.0410349392206342,0.0958600159078499,0.0773567583844479,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True
1.1700230829018508,22,100513,5.864395044847868,0.1514209642049563,28.065320588360343,65.15209809402319,1.141932131349075,970.8091057459284,54.43504764635899,1.0363632950718225,0.0421971495820204,0.0179795074086535,0.0928323083433353,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1.1588394815866447,25,44828,71.63414605928828,0.659258982517123,30.252540174133628,85.35977948894975,15.677072899767316,969.75559724176,81.2185964203887,1.419305819690843,0.0533757568260259,0.0231565809761629,0.0871118092149549,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5.692079506616161,24,138300,77.18085544072103,2.497361851568898,9.297044357733729,33.706326864298575,17.764517312256196,1009.5447003810776,324.67409605167256,1.316986112393742,0.1784266588186926,0.065274361291601,0.0228970265060436,2,False,False,True,False,False,False,True,False,False,True,False,True,False,False
3.43598627740154,3,205908,72.28404472179355,1.1437821724417607,24.12927771411677,55.82529848675587,4.119185721610819,1016.4687036874388,416.5158947310503,1.892356644479578,0.0868951998739166,0.0665962200524048,0.0955901199107102,2,True,False,False,False,True,False,False,False,False,False,True,True,False,False
2.928942773448496,6,120354,78.00404210844583,3.9913092698006905,-4.609992955213645,57.61883270601778,1.268102284328736,984.6202052108832,281.7268228631682,1.730513430742142,0.0100186011320767,0.0519004511318252,0.0762047342575852,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True
5.016568621241176,9,106500,75.76503691249854,4.655360860263306,9.8481025740968,96.73555573275166,2.372510114233717,1026.3407580987234,290.62454690801457,0.7532204946719699,0.0677373479571497,0.0766176133776865,0.0782361708780992,1,False,False,False,True,True,False,False,False,True,False,False,True,False,False
5.146294825134683,25,70908,15.648466197641886,0.0216665824139111,38.36553300474499,13.14864995345454,8.285186234724229,1033.721448939749,158.19012077659372,1.045626361086962,0.1992595982363274,0.0401147490026629,0.0594913938056976,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2.527393372201144,14,245377,28.192413233869843,1.1645791480048988,-1.5734673043198164,75.8913072035747,5.986964944510984,1041.6344204733932,256.6815289207615,1.0051151071523212,0.149877471886113,0.0346534307118974,0.0436135468023459,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False
4.406813898863735,11,27785,74.27928063468121,2.197766730381137,9.285565235031566,57.51512085387495,1.469156318435636,1012.6059926163732,165.58072525865887,0.6300022166153554,0.1057296065617377,0.0269027125948686,0.032689022040209,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True
4.80983864242981,0,255333,2.123179336412493,2.8153964417619424,29.526075494601628,84.53790319656058,9.097374878364532,972.0024889854852,173.30579427881636,1.2800552541174686,0.0341979568767641,0.0645917998204746,0.0523520926776687,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True
4.204183571702964,19,71997,76.16934224678933,4.5795138879605055,23.271162745523007,83.19517295306085,4.078378057667353,1024.846480168696,226.0219553801253,0.5950220816044137,0.0965593280900789,0.0823972743159517,0.0824443345926998,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1.5882943889605168,17,214473,79.84639485420384,4.459417452576467,21.575930078719928,1.2030301643037644,1.3389715870458074,960.7845841247364,71.39525886793646,0.4033709659173522,0.1315365115399896,0.0126914180761437,0.0379920133271502,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False
5.354592034288697,24,261372,28.70097118339902,3.185850497339829,32.66287296712112,25.64546737559992,13.158562775025311,968.1214861474308,479.7312622656027,0.3095618339309195,0.1845657025434225,0.0244561833627888,0.0900869783166099,2,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3.603291674227245,15,276196,71.77593957037675,1.2869400704194227,-8.545307848815122,18.08173429017712,11.45012584803644,1033.2788127344195,461.4181824262267,0.6442778826202019,0.10347692082366,0.0867427130083551,0.023165711274765,2,False,True,False,False,False,True,False,False,True,False,False,False,False,True
2.268856617124019,4,226978,64.09080728685174,3.916439049391807,28.55821840909961,46.1710647809857,16.527957956137442,1041.0829442480533,408.3193581111191,0.9991157842199576,0.1141387048346844,0.011986476214484,0.0144703989972445,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3.0111865642760085,18,203940,31.282985778373657,1.0132588564361589,34.127451960790914,90.52874619538376,6.045629994305815,956.6717066058004,305.8299940968427,0.3197518003666239,0.1178640830534374,0.0139846524699844,0.0552546481057812,2,False,True,False,False,True,False,False,False,False,False,True,True,False,False
0.9953696700743184,3,70775,55.55688142497056,4.825861620484083,-9.19127612519016,0.5006056676262527,2.7164535477095364,981.2121530823564,415.8614697575033,1.3840037997472805,0.1906499665997739,0.0563572993359058,0.0936246302706549,2,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1.4649073663565717,5,246709,109.1549435294618,0.02919957866999,17.948147555365278,48.81919757569892,7.203215098709168,1012.9177531800412,488.36195817498265,1.7534530596184916,0.0743870650793801,0.04302985301908,0.0852108855224032,2,False,False,False,True,False,False,False,True,True,False,False,True,False,False
4.780843102682477,25,75614,51.19233365518595,2.848852519539508,7.42942426053153,88.47934352143602,15.574141031167994,1043.8647739936523,177.61276010260164,0.9114668853262666,0.1735043004959895,0.0792855614145864,0.0224166365426196,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0.800060500727904,16,138110,75.5813012255402,0.4419862346081388,-7.461864559322864,92.62124360268504,4.834787102979319,1007.0725440571345,213.92381409724723,1.7591733025427485,0.091955930674586,0.0687077721846165,0.0226517935163598,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False
2.9661423081079192,6,270192,4.242098524883304,2.0379976509101065,10.88740596590717,65.72986033042896,5.100016998544577,1032.0992552291373,378.0706389685913,0.3868673823520253,0.1507600736489225,0.0268648214819908,0.018590407387291,2,False,False,False,True,False,False,False,True,True,False,False,False,True,False
3.51705294164506,23,225279,9.336013598651856,3.1746677015520857,22.20150705859429,82.97522976453217,2.951693680445364,1042.2755118972511,339.2894386461607,0.2472840309856089,0.1017913110649842,0.0404240876534605,0.0808660618240848,2,False,True,False,False,False,False,True,False,False,False,True,False,True,False
1.084098984005056,22,277098,9.756968796398215,3.4479924779595814,35.950681579469624,32.406819418493825,19.73028723693404,1001.9042886252296,421.1684784176673,1.6463377238615666,0.1153133572551077,0.0178083395310158,0.0397121514361287,2,False,False,False,True,False,False,False,True,False,True,False,False,True,False
5.860006447456131,6,231673,93.38889163517344,3.927847348369676,21.026524324803567,28.595946988698508,19.346196504872857,1024.044956958566,206.1412266583372,1.952060046188669,0.0725378998482542,0.018490531763267,0.0400025430895317,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1.975851722498294,8,259407,42.03082737641432,2.9666385138238507,32.837154077799354,4.911964711617223,13.161042767511324,1016.2412912646382,189.7486710370249,0.7471853095274906,0.0887830428010788,0.0983347288238985,0.0932630965079875,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2.381833342108661,12,247067,27.313402603897604,1.2565967564299725,-3.921424666271747,50.320262306678686,4.29636168572304,1017.1362228477916,313.43770197198944,1.3488915029279431,0.1098154102165759,0.0135017979726017,0.0676577657204801,2,False,False,False,True,True,False,False,False,True,False,False,False,False,True
2.3805010637261423,19,199387,89.67894821420673,4.446266214674358,0.5260583761567101,45.583201251951024,15.331126750581578,1001.7066667008606,115.63601815037164,1.3435753113105309,0.1248162774148713,0.0263426325497463,0.0937418565904434,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
