Battery Capacity (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_bmw i3,Vehicle Model_chevy bolt,Vehicle Model_hyundai kona,Vehicle Model_nissan leaf,Vehicle Model_tesla model 3,Charging Station Location_chicago,Charging Station Location_houston,Charging Station Location_los angeles,Charging Station Location_new york,Charging Station Location_san francisco,Time of Day_afternoon,Time of Day_evening,Time of Day_morning,Time of Day_night,Day of Week_friday,Day of Week_monday,Day of Week_saturday,Day of Week_sunday,Day of Week_thursday,Day of Week_tuesday,Day of Week_wednesday,Charger Type_dc fast charger,Charger Type_level 1,Charger Type_level 2,User Type_casual driver,User Type_commuter,User Type_long-distance traveler
-0.6615470911051866,0.7720819747899698,-0.0371085124713343,-1.030135420738483,-1.4469252488438926,-0.5079398529396862,1.2115932909867442,1.4113319306103853,-0.2346893091962467,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1.3194703557390448,-0.7718043323432067,-1.4405306333055756,1.3340517838843862,-0.7136570384484253,0.18991565545504577,0.004158985958761948,-0.45568029123993964,-0.664832743813324,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
-0.6615470911051866,-0.24519470952121794,-0.32925911277033565,-1.34608636831241,-0.12203400033564836,-1.354494171803197,-1.1395115796948496,1.5712378569690895,-0.2346893091962467,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1.1426760548307602,0.7102761719288007,1.6435080182500397,1.4463925727931137,0.42883790650432163,0.5395976254991948,-1.4478574266367052,2.990547998504868,-1.5251196130474787,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.01616940386783992,-0.8283480609429337,-0.000503365790173928,0.24965097566371255,0.7576015495939813,-0.5786890130681343,0.004158985958761948,-1.0679000563972567,-1.0949761784304013,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.01616940386783992,1.0723573177474879,-0.540773154872584,0.9820895118554002,-0.16206021519624633,0.9893738539517575,-1.33843428679561,0.782901431310501,1.0557409946549854,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.6615470911051866,0.9895645128470406,1.3147512018535439,1.0211524450489338,1.211566627180568,0.39623310726940664,-1.4889384119212765,-0.4353433032517929,1.0557409946549854,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1.3194703557390448,-0.49126457428069403,-0.5411790869277012,1.4017314423445575,-1.0572522309850507,-1.2894859733866293,-1.2336619807422613,-1.51701711808722,0.19545412542083065,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.5374897846163219,-0.8300909630451603,0.2551581940586712,0.8702714022233895,-0.4869344585693814,-0.4913169565925809,-0.8235841297772308,1.626847711508898,0.19545412542083065,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0.5374897846163219,-0.10589584651099634,-1.0333750390601326,0.7097998844205528,-1.5671131834542626,-0.8035907156999113,-1.2214775298448555,0.5110091763346389,-1.0949761784304013,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.5374897846163219,-0.32065683718265164,1.2304002700008008,-0.6790957256935986,-0.8575905676589195,0.6669313806396482,-0.714657090874911,-0.6367457479484215,-0.2346893091962467,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.6615470911051866,0.8477549570743796,0.1842587013974945,-1.2024963869932739,0.74747506518827,0.08137320055965395,1.684015404321333,-0.04902088196108828,-1.5251196130474787,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1.3194703557390448,-0.5780955925859045,0.33204673330898266,-0.6654316137364755,1.135731544112935,0.28050783224854686,-0.8586856003457287,-0.23146279874619885,1.0557409946549854,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.5374897846163219,-0.7050886191087796,0.1885033497537917,-0.487850970709796,0.34176276763744246,1.1109999907029802,2.613918838959433,0.19409954237224308,-1.5251196130474787,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
-0.6615470911051866,-1.1321712696790078,0.1302737099960732,-0.9850863471302255,-0.19700246590947745,-1.154543711320437,-0.35522668204750363,-0.1584779963529296,-0.664832743813324,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.5374897846163219,-0.6514946544448073,-1.4144620265363677,-0.5802584601279869,0.9399860880178674,-0.9790506587099338,0.7056672617555119,-1.0465622709161946,0.625597560037908,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1.3194703557390448,1.6309272218379505,0.6699085922414274,0.7161811926185848,-0.4971190175165165,-0.7954406630566896,1.4242647015396084,0.5246459289854702,0.625597560037908,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.01616940386783992,-0.3576632576007255,-1.6339781662352244,1.197630404390428,-0.26364243134893367,0.2877500768663264,0.06838286269494566,0.8903071060940378,-0.7469157820041966,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.5374897846163219,-0.3132310193191539,2.344488644774475,-1.1939994687049267,-0.4107782691032486,-0.11736370442094773,0.6539754411153847,-0.386612027414285,1.4858844292720628,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
-0.6615470911051866,1.114267289182911,0.6521978152611503,1.2125391666647656,-1.4889322985324769,1.3705149878884164,-1.311655583534449,-0.8266695947758723,1.4858844292720628,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.5374897846163219,-1.1705836686751205,1.7669058697050124,-0.04769913780188113,-1.5007321387320491,0.6461807315005252,1.298079979013743,0.26432213126765003,1.0557409946549854,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
-1.287131548003365,-1.0311289684313611,-0.3049322596101546,1.1540021029444703,0.039284494750960054,0.03214256710640467,-1.4353556347449183,-1.216542267925041,0.625597560037908,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
-1.287131548003365,-0.4986682607667518,-0.124296460093208,0.22354212648416225,1.2760960313113303,1.0134634335937662,0.47344292241266583,-0.6590050069455371,-1.0949761784304013,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.01616940386783992,-1.7178343114753845,-0.0371085124713343,0.20617845845384716,-1.1936833116036758,0.3291122413602108,1.3591925428606386,0.25788582545658445,0.19545412542083065,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.5374897846163219,-0.2738122797508963,-0.2581625172362217,0.9364613733941615,1.0032038616511065,-0.49778730757543094,1.6132646278527125,0.9770546578401427,0.19545412542083065,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
1.3194703557390448,-1.1016204392155542,1.0879686848076686,-0.5918526899835044,0.27681201177479575,0.3727254027904735,0.835608648405401,1.1721957268498642,-0.2346893091962467,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.5374897846163219,-1.3182114046615934,0.5202772049674297,-0.857514361663335,-1.0903457241771242,0.7260839390527886,-0.8471004912219403,-1.5072648062281653,1.0557409946549854,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-1.287131548003365,-0.2194581395381482,-1.2006937216431064,-1.1993686075394838,0.26462280821308026,-0.6900400280290366,0.620660517967189,-1.5408895644945997,-1.0949761784304013,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.6615470911051866,1.4588785298148381,0.6538085851071694,-0.8450701512980412,0.33720463044294063,0.7462433612403846,1.3392572783921588,-0.3997038414127956,1.0557409946549854,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
-1.287131548003365,1.096271410043973,0.2825100797285739,-0.3805561548773447,0.6644854760010003,-3.139646919487664,-0.816045866864434,0.7625491715448723,1.0557409946549854,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.01616940386783992,-0.3094552916060424,-0.8466107966605547,1.2363929490195322,-0.3281853783484291,0.2845552198864676,1.275852054113895,1.100373389826254,3.0095874937296276,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1.3194703557390448,0.04039107026469704,0.8626764179419052,0.5235846649688218,1.2277069677040524,0.7741068359922078,-1.2533076478045573,-0.5074945137192352,-1.5251196130474787,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.6672268188786304,0.4380806816453364,1.2648931367675107,0.6643684332735839,-1.323617481728667,0.14186767911686135,0.27839437622067276,0.8695286713255839,-1.5251196130474787,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0.5374897846163219,-0.1002959252185145,-0.022529483122852075,-1.4998262503700088,1.6543336786146963,0.8779270345473645,-1.6784289198672488,0.4706548454675732,0.37429658566590684,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2.7416466405116124,1.1142956979461642,1.7902245721028018,-0.7114375572684261,0.12799959226072247,-1.474469441697894,0.7622131227641078,1.104138558878686,1.0557409946549854,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1.3194703557390448,-1.4697236294396785,-1.0029451432012177,-1.2390326925415565,1.5205504938951755,-1.3758755584527707,-0.3199857434849185,-1.5185790986412242,1.0557409946549854,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
-0.6615470911051866,1.2598845918491808,1.7992544228461924,-1.2560502352328002,0.1810290979569749,-0.21709648808687235,-0.6487970556071831,1.0909017639678926,-0.2346893091962467,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1.3194703557390448,0.07650035675872163,0.5603454144468988,-1.6320368786335626,-0.41725179969082804,0.5848765533783943,1.727804956895828,-0.6917076238784247,-0.664832743813324,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1.3194703557390448,-0.7803967692921037,-1.5273726500079738,-0.07191134005177334,-0.37744494225992575,0.5501456162626397,1.051705962538005,-0.8869756959803345,1.4858844292720628,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.15870819200114505,1.3446221649601637,0.5098623365826035,0.9554152996442932,1.302952644996023,-1.1777976699600452,0.44125575386598964,-0.04469994917976155,-0.2346893091962467,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.01616940386783992,0.6048667357226488,-0.5466087477802466,0.664462702998666,-1.0048861446881932,-0.09759436322611796,-0.9080401741764099,2.990547998504868,0.19545412542083065,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1.3194703557390448,2.80645479285815,-1.379263101449463,1.3742821418087048,-1.592490193952645,-0.6644634532601947,-1.3969588078688644,-1.1873525610848983,1.332935973199859,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-1.287131548003365,-0.5808868617025954,-0.0371085124713343,0.8910151474828629,2.748126954910399,-0.2879736578138706,0.43653730705808635,-1.528100602616481,0.19545412542083065,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1.3194703557390448,1.0457527199779149,0.09275039992298625,-1.0647325428895604,0.7890368005742919,-1.1515481037155648,-0.9916325131666538,0.6283911248257857,1.4858844292720628,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.5374897846163219,0.5900097689614611,0.8158374134555365,0.7893598774994486,-1.2498792672869337,1.0952202749797442,0.2073491430202315,0.1052240546443721,0.625597560037908,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1.3194703557390448,-0.36437571310408207,0.8766969377296945,1.4300995876100238,-1.5303826623556702,1.4208881755524103,-0.7447934619407316,-1.1266623049147835,1.0557409946549854,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.01616940386783992,1.2262989398248065,1.5491310192497383,1.291979177035248,-1.0388920126460803,-1.1596538599412387,1.0266384150408316,0.6677159436091168,-1.0949761784304013,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.5374897846163219,-0.601697814569907,-0.2850610216790533,-1.176228515638722,0.23300406112079547,1.2713471165025114,-0.5701497739452485,1.0304316818626398,-0.664832743813324,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.6615470911051866,0.5507095185268607,-1.3053567014380478,1.4756043219102482,-0.14300925003102424,1.2405474527463611,-0.2023982275982782,0.9831200093551261,1.4858844292720628,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
1.3194703557390448,0.34781538646528715,1.6549896063823568,-0.17591698668968206,-0.2191624592003812,1.1607333874375305,1.1148247159458498,-0.4146997482655666,-1.5251196130474787,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.5374897846163219,1.2965223140201687,0.697373997756543,-1.2208118684045888,-0.8958915003515946,1.1369680161498288,-0.8686348359686237,-0.05489297381494684,1.0557409946549854,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
0.01616940386783992,0.8739735660882855,-0.3898100849821076,-1.3995385168849261,-0.895247551974296,1.328319509335582,0.6695294665746262,-0.652772520154216,-0.664832743813324,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.5374897846163219,1.2157949863112048,-0.0371085124713343,0.279802424244176,-1.8333981461863658,0.17265319508719193,0.7413356543517367,1.1333426341630413,-1.2996835776094833,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
0.5374897846163219,1.1144200320106408,0.7029152263268637,1.3306165764744446,-1.1929307767129609,0.0796390764439997,1.5830476751558429,-0.30174601482792457,1.0557409946549854,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
0.5374897846163219,2.2348741396366263,-1.6680803194440987,0.8999959081048389,0.17393060633262994,1.1216552976112255,-0.6605082508917948,-0.8996328185655408,1.4858844292720628,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
-1.287131548003365,-1.5384609075196187,-1.1741722605311034,1.3102835308252934,-0.04244736045789808,-0.1892188896120169,-1.4186855977966262,0.08833959398368942,-1.5251196130474787,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
-0.6615470911051866,-0.4472522096795582,-1.7014517725269664,1.0265733330777294,-0.32319970230141676,-0.3258204853341341,0.31063072064572655,1.133720671978491,-0.664832743813324,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.6615470911051866,-0.3077556164031014,-0.24399696440694627,-0.5459087118316449,-1.5438501019246773,2.41003316792766,1.4583646734489253,1.612870032055696,-0.2346893091962467,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.01616940386783992,-1.3129732728725882,-0.0371085124713343,0.5903874528660873,0.8532913067573861,-0.0675802995153884,-0.672895583215995,-0.9137303973486237,1.4858844292720628,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.01616940386783992,1.2659898372012417,-0.4783050835425877,1.3810225333103519,-0.9501592089449705,-0.35451618689474346,0.08777620103721336,1.271139627729981,1.4858844292720628,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.6615470911051866,1.0163524747547117,-0.09101363807907825,-1.2049388761665312,1.4709759498288415,-0.26229911297968417,-0.31631933252089806,-0.9766802271864289,-0.664832743813324,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.01616940386783992,0.27535180811291793,-0.6873420316922936,-0.9991394454533835,-0.0026458172569050827,0.6699846756567567,-0.8702426516696805,-0.5117300391729065,1.4858844292720628,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.5374897846163219,-0.6078869756006803,-0.46865851403428843,0.685972875062518,1.1453988742079353,0.3233524669127371,-0.4851293648661774,0.44441479384512844,0.19545412542083065,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-3.2340573056591153,-0.34621662375202616,-1.1343519603560248,0.7802201210166062,-0.20034366737223194,1.0434839288051971,-0.08950599871594683,0.15063847275922168,-1.0949761784304013,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
-1.287131548003365,-1.6519277168127988,0.8424727586525518,-0.17283750648607055,-0.42778137714288983,1.192716822575058,-1.131262628409801,-0.19339095186171756,1.0557409946549854,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
1.0951869041951332,0.633141172602066,-1.3361270308932163,0.04382305972215225,-1.517092625571482,0.22384901542863841,-0.398408013557594,-0.6965001402118705,-1.5251196130474787,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
-1.287131548003365,0.8669339039733518,0.332363304202574,0.5705034270805719,-1.3438013776355313,0.18251802741617307,-1.6370562795989287,1.2624216374691408,-0.2346893091962467,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
-1.287131548003365,-0.9316771028481476,0.51330548897004,-0.9274507115170778,1.4955054696525305,1.515897257940036,0.5716773751639862,1.5531141792471814,-1.0949761784304013,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5374897846163219,-0.47707199313527104,-0.7034610979928003,0.6822800735082407,1.048431171262923,-0.408026200672065,0.7532724559548997,1.538988830515424,-0.664832743813324,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.6615470911051866,0.9758647847177278,-0.052557286682819296,-1.1202665847981077,1.2268183401612036,-1.475201236710708,-1.0898199141196907,0.03051557463136617,0.19545412542083065,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.3194703557390448,0.42675783500887526,-1.1328823163514548,0.9697204389297484,-1.5940784838949544,-0.15764226514067484,1.1483557953116428,-1.5722608637239956,-0.8647487495820058,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1.3194703557390448,-1.338762352205393,-1.575742305471759,1.5941757813399626,-0.7226813435723478,-1.5249537703659313,-0.2273229604998241,1.048592815136037,-0.664832743813324,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
-0.6615470911051866,-0.6265062022565526,-1.3686217072247924,0.6389679098208964,0.9543164421637993,1.2721227652198683,1.7557212158314823,1.4235276318762693,-1.0949761784304013,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1.3194703557390448,-0.9976446318729534,-0.0371085124713343,-0.4902199069784276,-0.6717832778592208,-0.33138550176023346,1.7132295381204363,-1.4356807222553964,1.0557409946549854,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.01616940386783992,-0.40176522745766097,1.1738089362133433,0.5265883234811981,-1.1771351641382344,-2.3973228450393256,0.46640461885035783,0.6776052284732501,0.19545412542083065,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
1.3194703557390448,-0.37008445537191353,-1.0973998573782848,-0.5275815394554976,0.9299323867636548,-3.139646919487664,-1.5959734218383268,0.8838515153934126,1.0557409946549854,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1.3194703557390448,-0.9217011466942197,0.7131654556989692,-1.408216253048016,-0.7445954786774889,0.06521057813418746,0.41859279564806023,0.27080751476484566,-1.5251196130474787,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0.01616940386783992,-0.5049161536672787,-0.17564936585774463,-0.639137627336023,0.2741126450599409,-0.2771362159359973,-1.417962536451942,1.2566065357652956,0.625597560037908,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.5374897846163219,1.3214034947928261,1.2890837999219416,-1.1834336744196556,0.5352282379387779,-0.18526471727947624,0.004158985958761948,1.2334022970071443,0.19545412542083065,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
0.5374897846163219,0.9065390397146948,-0.5154372902675053,-0.8954353611696171,-1.3487334857974507,0.6316790169233757,0.05137061235082207,0.849260865327961,-1.0949761784304013,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1.3194703557390448,-0.8911199305378728,1.6188766824836478,1.201881203532865,-0.9215061112518568,-1.4807273267533685,-0.8024804728134092,-0.535674498360409,0.19545412542083065,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
0.5374897846163219,-0.5733819350452871,1.1269673498048485,-0.1105415881947811,1.0636484423097876,-0.6465972339413424,-1.1751140588059867,-1.1002019830487184,-0.664832743813324,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1.3194703557390448,-0.4931471701790469,-1.1126401189396327,0.7333449159518549,1.7268123261553778,-1.2495251442912247,0.3338551690934923,1.4277195793143647,0.625597560037908,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.01616940386783992,-0.8482106432127565,0.7848244647783309,0.07977177832614477,1.5689335079947684,-0.7450159661346887,0.2700791382648025,-0.15702759704370112,-1.5251196130474787,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1.3194703557390448,0.3221101373363519,-1.7078916934827235,0.03581697152318257,-1.3171416759611525,-2.191664556293497,0.4910687879351388,-0.04097822545815085,0.19545412542083065,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-1.287131548003365,-0.10455637819390975,-0.6618804235590984,-0.44431901623870484,1.2939000594471894,0.23659466615555688,-0.7600749635413947,0.328854235974367,-1.5251196130474787,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0.5374897846163219,-1.3453537019743653,-0.05230330966400767,0.6627770311727661,-0.6585721622866497,-0.6029666077875452,-1.6683950583442966,0.16404521903721375,0.19545412542083065,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1.3194703557390448,0.9598205035849997,1.4660059848584275,1.3633483294248854,1.0171197723531649,0.228170130380278,0.8948061714519646,0.34921132036150315,0.625597560037908,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.6615470911051866,0.20600008992420935,0.42011341450188144,-1.1208382733195958,-1.3681826248890538,-0.7399935730056724,-1.136399566653349,-1.6504917948091593,-1.3265389269065064,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-0.6615470911051866,-0.0788486375470189,1.1669149863791937,-1.3012173189507932,-1.2452774101258461,1.4359489781042938,-0.15221107524049898,-0.9107520664438475,-0.2346893091962467,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
-1.287131548003365,0.676815979364115,-1.2315436889997915,-0.916698212114507,-1.16405217777858,1.4426463217418901,1.517957578591383,-0.6970064231403317,-0.664832743813324,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.6615470911051866,1.5720382082688171,-0.8260525741711355,-0.5976011403928431,0.980811171562156,0.49432549482382426,1.2249262653075437,-0.23412300611422998,-1.0949761784304013,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.6615470911051866,1.59816970364353,-1.4188931260459572,-0.11143494494045231,-1.3069328993806641,1.0038853362230795,-0.8499331522320722,-0.8918217404478272,0.625597560037908,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.01616940386783992,-0.5730319853802992,1.7964349686875176,-1.45474557063298,-0.07360269555367939,-1.4027214273181845,-1.1304590689336802,-0.5546342685838084,0.19545412542083065,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
-0.6615470911051866,0.641467491404564,-1.5607028394053488,-0.6575751565395743,0.09649111161972179,1.163562668667208,0.4742668077430691,1.5251898746397201,0.19545412542083065,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.01616940386783992,-0.6570263805809965,-0.7450128597722849,-1.343278953082606,-1.3248273427239279,-1.1767864535853279,-1.6395392045235104,-0.4046574768551139,-1.0052340276547989,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
-1.287131548003365,1.1995499676843424,-1.2495769534844148,0.18437989237879476,0.13763471880268335,1.1208348055916322,0.2396713271721871,-1.3693655959770001,0.19545412542083065,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.6615470911051866,0.6692530845130976,-0.1567500260513972,0.24944902849810074,1.404762956708214,1.2168135862911447,1.3531246056468456,-1.4065136947695822,1.0557409946549854,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
